listing_id,zone,property_type,size_m2,bedrooms,bathrooms,age_years,floor,has_elevator,distance_to_business_km,distance_to_transit_km,view_quality,noise_level,has_security,has_pool,has_gym,has_social,furnished,balcony,garden,parking_spaces,pet_friendly,rent_price_gtq,price_per_m2,age_bucket,is_premium_zone
1614,Zona 13,Casa,209,6,5,5,0,0,2.41,3.68,1,5,1,1,1,0,0,0,1,2,1,20813.42,99.59,0-5,0
1615,Zona 15,Casa,145,4,2,21,0,0,1.34,1.38,4,1,1,0,1,1,0,1,0,2,0,17898.88,123.44,16-30,1
1616,Carretera al Salvador,Apartamento,99,4,3,6,6,1,7.58,2.31,3,5,1,1,1,0,0,0,0,1,1,10708.72,108.17,6-15,0
1617,Carretera al Salvador,Casa,246,6,4,23,0,0,7.28,2.15,1,4,1,1,1,1,0,1,0,1,1,19703.46,80.1,16-30,0
1618,Zona 4,Apartamento,101,4,3,9,10,1,2.18,0.56,1,5,0,0,1,0,0,1,0,1,1,10735.58,106.29,6-15,0
1619,Zona 5,Casa,159,5,4,25,0,0,4.23,2.86,3,3,1,0,0,1,0,0,1,1,0,11958.39,75.21,16-30,0
1620,Zona 13,Apartamento,110,4,4,31,5,1,2.81,0.46,4,3,1,1,0,1,1,0,1,0,0,12162.3,110.57,30+,0
1621,Zona 13,Apartamento,72,3,1,20,3,0,3.09,2.21,1,4,1,1,0,0,0,0,0,1,1,7356.56,102.17,16-30,0
1622,Zona 5,Apartamento,73,3,2,6,6,1,4.1,2.29,2,4,1,0,0,1,0,0,1,1,1,7165.48,98.16,6-15,0
1623,Zona 5,Casa,150,4,4,32,0,0,3.46,1.81,2,4,1,1,1,0,0,1,0,1,0,11072.9,73.82,30+,0
1624,Carretera al Salvador,Casa,150,4,4,26,0,0,7.12,2.29,5,1,1,0,0,0,0,1,1,1,1,14479.18,96.53,16-30,0
1625,Zona 10,Casa,180,5,3,11,0,0,1.8,1.45,1,4,1,0,0,1,1,0,0,2,0,21520.44,119.56,6-15,1
1626,Zona 16,Casa,207,6,5,6,0,0,4.55,1.72,2,2,1,1,1,0,0,1,0,0,0,23051.92,111.36,6-15,0
1627,Zona 15,Apartamento,94,3,2,21,7,1,1.89,2.57,4,1,1,0,0,1,0,0,1,1,0,12234.42,130.15,16-30,1
1628,Zona 16,Apartamento,84,3,1,12,9,1,2.53,2.67,5,1,1,1,0,1,0,0,0,1,1,11772.6,140.15,6-15,0
1629,Carretera al Salvador,Apartamento,61,2,1,17,2,1,8.68,4.02,2,3,1,0,0,0,0,1,0,2,0,6314.44,103.52,16-30,0
1630,Zona 10,Apartamento,50,2,1,4,13,1,0.2,0.2,1,5,1,1,0,1,0,1,0,1,1,7465.48,149.31,0-5,1
1631,Zona 4,Casa,128,4,3,13,0,0,2.88,0.58,3,4,1,1,0,0,0,1,1,1,1,13877.24,108.42,6-15,0
1632,Zona 16,Casa,155,4,2,7,0,0,3.53,2.99,4,1,1,0,0,1,0,0,0,3,1,18745.2,120.94,6-15,0
1633,Zona 10,Apartamento,64,2,1,17,10,1,1.71,1.44,3,2,0,1,0,1,1,1,0,1,0,9707.26,151.68,16-30,1
1634,Zona 9,Apartamento,77,3,2,18,16,1,2.34,1.62,1,5,1,1,1,0,0,0,0,1,1,8762.17,113.79,16-30,0
1635,Zona 16,Apartamento,106,4,2,29,9,1,4.04,1.21,4,1,1,0,0,0,0,0,0,1,1,12416.55,117.14,16-30,0
1636,Zona 7,Apartamento,96,3,3,33,7,1,5.15,2.93,2,3,1,0,0,1,0,0,1,0,0,7074.28,73.69,30+,0
1637,Zona 15,Apartamento,90,3,2,16,3,1,1.33,1.31,3,4,0,1,0,0,0,1,0,1,0,10903.43,121.15,16-30,1
1638,Zona 9,Apartamento,71,3,2,42,12,1,1.8,1.03,3,2,1,0,1,1,0,1,0,0,0,7637.47,107.57,30+,0
1639,Zona 18,Apartamento,118,4,4,25,4,1,6.6,2.39,4,3,0,0,0,1,0,0,0,1,0,7795.98,66.07,16-30,0
1640,Zona 13,Apartamento,108,4,3,0,10,1,3.4,2.42,3,4,1,0,0,1,0,1,0,1,1,13347.49,123.59,0-5,0
1641,Zona 15,Casa,115,3,1,16,0,0,1.93,2.2,5,1,1,0,0,0,0,0,0,1,0,14926.57,129.8,16-30,1
1642,Zona 9,Apartamento,61,2,1,8,8,1,0.78,2.09,2,5,1,0,1,1,0,1,1,1,0,7512.7,123.16,6-15,0
1643,Zona 7,Apartamento,94,3,2,3,7,1,5.64,2.72,3,3,1,0,0,0,0,1,0,1,1,8445.45,89.85,0-5,0
1644,Carretera al Salvador,Apartamento,77,3,3,8,8,1,6.35,2.61,3,3,1,0,0,0,0,1,1,1,0,8641.97,112.23,6-15,0
1645,Zona 13,Casa,152,4,3,27,0,0,1.79,2.48,1,5,1,0,1,1,0,1,0,1,0,13127.0,86.36,16-30,0
1646,Zona 15,Apartamento,84,3,3,10,10,1,1.39,2.41,3,3,1,0,0,0,0,1,1,0,1,11428.7,136.06,6-15,1
1647,Carretera al Salvador,Apartamento,82,3,2,5,8,1,7.47,2.26,5,2,1,0,0,0,0,1,1,0,1,10100.08,123.17,0-5,0
1648,Zona 14,Apartamento,92,3,2,5,18,1,0.2,1.47,5,1,1,1,1,1,0,0,0,1,0,16500.28,179.35,0-5,1
1649,Zona 9,Apartamento,88,3,3,29,12,1,0.25,2.02,4,3,1,0,0,0,1,1,0,0,0,10155.09,115.4,16-30,0
1650,Zona 7,Apartamento,81,3,2,10,9,1,5.87,3.0,4,1,0,0,1,1,0,1,1,0,1,7611.95,93.97,6-15,0
1651,Zona 7,Casa,143,4,3,31,0,0,4.08,1.26,2,4,0,0,0,0,0,0,0,0,0,8581.12,60.01,30+,0
1652,Zona 14,Apartamento,76,3,2,18,7,1,0.97,1.7,3,3,1,0,1,1,0,1,0,2,1,11255.32,148.1,16-30,1
1653,Carretera al Salvador,Apartamento,97,3,2,25,10,1,7.88,0.2,3,4,1,0,0,0,0,0,0,1,1,9431.88,97.24,16-30,0
1654,Zona 14,Apartamento,99,4,3,0,18,1,0.88,1.53,3,3,1,0,0,0,0,1,0,0,0,16034.56,161.97,0-5,1
1655,Zona 15,Apartamento,69,2,2,10,4,1,0.76,1.97,5,1,0,0,1,1,0,1,1,1,0,10691.37,154.95,6-15,1
1656,Zona 9,Apartamento,105,4,2,0,6,1,2.33,0.94,1,5,1,1,0,1,1,0,0,0,1,12262.63,116.79,0-5,0
1657,Zona 7,Casa,115,3,1,15,0,0,3.85,2.66,1,5,1,1,0,1,0,1,0,1,1,8082.62,70.28,6-15,0
1658,Zona 18,Casa,84,2,1,17,0,0,5.87,1.68,4,1,0,0,0,0,0,0,0,1,0,5902.16,70.26,16-30,0
1659,Zona 15,Apartamento,101,4,3,5,9,1,2.79,1.48,4,3,0,0,0,1,0,1,1,1,0,14374.55,142.32,0-5,1
1660,Zona 5,Casa,119,3,3,26,0,0,2.97,1.55,2,4,0,1,1,0,0,1,0,2,0,9123.32,76.67,16-30,0
1661,Carretera al Salvador,Apartamento,63,2,2,28,10,1,7.85,2.82,4,4,0,0,0,1,0,1,0,1,0,5846.95,92.81,16-30,0
1662,Zona 15,Apartamento,83,3,2,18,2,1,2.8,2.13,4,3,1,0,1,1,1,1,0,1,1,11444.43,137.88,16-30,1
1663,Zona 7,Casa,97,3,2,23,0,0,7.02,3.21,2,4,0,1,0,0,0,0,1,0,1,6786.65,69.97,16-30,0
1664,Zona 10,Apartamento,87,3,1,27,18,1,0.33,2.11,3,4,1,0,1,0,0,1,0,1,0,11366.23,130.65,16-30,1
1665,Zona 4,Apartamento,67,2,1,23,6,1,1.82,0.2,1,5,1,1,1,1,0,0,0,1,1,7435.69,110.98,16-30,0
1666,Zona 14,Apartamento,68,2,1,21,15,1,1.56,0.2,1,5,1,0,1,0,0,0,0,1,1,9159.78,134.7,16-30,1
1667,Zona 10,Apartamento,60,2,1,15,10,1,0.2,2.19,4,2,1,0,0,1,0,1,0,0,1,9003.56,150.06,6-15,1
1668,Zona 7,Casa,70,2,1,7,0,0,3.17,2.27,2,4,0,1,0,1,1,0,0,0,0,5105.44,72.93,6-15,0
1669,Zona 10,Apartamento,60,2,1,12,16,1,1.37,1.62,3,3,1,0,1,0,1,1,0,1,1,9191.23,153.19,6-15,1
1670,Zona 14,Apartamento,84,3,3,18,17,1,1.82,0.2,4,1,1,0,0,1,0,0,1,0,1,13352.46,158.96,16-30,1
1671,Zona 7,Apartamento,84,3,4,15,1,0,4.49,2.01,1,5,0,0,0,0,0,0,0,1,1,5643.31,67.18,6-15,0
1672,Zona 15,Apartamento,85,3,3,7,2,1,3.0,4.13,3,3,1,0,1,0,0,0,0,1,0,11150.73,131.19,6-15,1
1673,Zona 15,Casa,191,5,5,11,0,0,3.17,1.66,5,1,1,0,1,1,1,0,0,2,0,26165.97,136.99,6-15,1
1674,Zona 15,Casa,161,5,5,0,0,0,1.69,0.91,5,1,1,1,1,1,0,0,0,0,1,23014.58,142.95,0-5,1
1675,Zona 14,Apartamento,45,2,2,9,16,1,0.2,1.51,5,1,1,1,0,0,1,1,0,0,0,8461.49,188.03,6-15,1
1676,Zona 15,Casa,166,5,4,19,0,0,3.83,1.92,4,2,1,0,1,0,0,0,0,1,1,19601.21,118.08,16-30,1
1677,Zona 9,Apartamento,72,3,3,8,14,1,1.12,1.85,2,3,1,0,0,0,0,1,0,0,1,9233.52,128.24,6-15,0
1678,Zona 5,Casa,122,3,1,13,0,0,4.5,0.7,2,4,0,0,0,0,0,1,0,3,0,9689.68,79.42,6-15,0
1679,Zona 5,Casa,104,3,2,8,0,0,2.34,2.26,1,5,1,1,0,0,0,1,0,1,1,8655.99,83.23,6-15,0
1680,Zona 10,Casa,114,3,3,16,0,0,1.25,1.79,4,2,1,1,1,1,0,0,0,2,1,15685.48,137.59,16-30,1
1681,Zona 5,Apartamento,102,4,3,35,7,1,1.64,2.09,2,4,0,1,0,1,0,1,0,1,0,7406.73,72.61,30+,0
1682,Carretera al Salvador,Casa,166,5,4,24,0,0,8.66,3.41,5,1,1,0,0,1,0,0,1,0,0,16166.31,97.39,16-30,0
1683,Zona 10,Apartamento,79,3,2,8,12,1,0.2,2.8,2,4,1,1,1,1,0,1,0,1,0,12166.23,154.0,6-15,1
1684,Zona 15,Apartamento,108,4,3,0,7,1,3.14,2.83,3,3,1,0,0,1,1,1,0,2,1,15192.38,140.67,0-5,1
1685,Carretera al Salvador,Casa,145,4,4,23,0,0,8.56,1.14,2,3,1,0,0,0,0,0,1,0,1,12593.22,86.85,16-30,0
1686,Zona 14,Apartamento,80,3,2,5,15,1,1.73,1.31,4,2,1,0,0,1,0,1,0,1,0,14154.48,176.93,0-5,1
1687,Zona 10,Apartamento,77,3,2,0,11,1,0.2,0.65,1,5,1,1,1,1,0,1,0,1,0,11925.95,154.88,0-5,1
1688,Zona 10,Apartamento,65,2,1,6,6,1,0.74,2.15,3,4,1,0,1,1,1,0,0,1,1,10248.0,157.66,6-15,1
1689,Zona 18,Apartamento,64,2,1,30,1,0,6.37,2.41,5,3,1,0,0,0,0,1,1,1,0,4940.01,77.19,16-30,0
1690,Zona 14,Casa,155,4,4,18,0,0,0.93,1.57,2,4,1,0,0,0,0,0,1,0,1,19101.33,123.23,16-30,1
1691,Zona 13,Apartamento,68,2,2,19,1,1,3.05,2.87,5,2,1,0,0,1,0,0,0,0,0,8065.62,118.61,16-30,0
1692,Zona 14,Apartamento,77,3,1,14,3,1,1.18,0.92,4,3,1,1,0,1,0,1,0,2,1,11994.52,155.77,6-15,1
1693,Carretera al Salvador,Casa,177,5,5,31,0,0,8.47,1.4,1,3,1,0,0,0,0,1,0,2,0,14294.04,80.76,30+,0
1694,Zona 18,Apartamento,80,3,2,2,6,1,6.18,1.93,1,5,0,0,0,0,0,1,0,1,0,5354.32,66.93,0-5,0
1695,Zona 14,Apartamento,45,2,1,20,14,1,0.75,0.2,3,3,1,0,0,0,1,0,0,1,1,7598.02,168.84,16-30,1
1696,Carretera al Salvador,Casa,137,4,3,9,0,0,7.36,3.26,5,1,1,0,0,1,0,0,0,0,1,14178.86,103.5,6-15,0
1697,Zona 10,Apartamento,92,3,2,0,11,1,0.2,1.69,3,4,1,1,0,1,0,0,0,2,0,14708.15,159.87,0-5,1
1698,Zona 7,Apartamento,96,3,2,7,10,1,3.05,2.02,3,4,1,0,1,0,0,1,0,1,1,8027.34,83.62,6-15,0
1699,Zona 15,Apartamento,97,3,2,11,1,1,1.68,3.24,3,2,0,0,1,0,0,0,1,0,1,12307.07,126.88,6-15,1
1700,Zona 4,Apartamento,94,3,3,18,10,1,1.74,1.24,3,4,1,0,1,0,0,0,1,1,1,11163.19,118.76,16-30,0
1701,Zona 10,Casa,121,3,2,20,0,0,1.23,1.45,4,3,1,0,1,1,0,1,0,1,1,15603.2,128.95,16-30,1
1702,Zona 7,Casa,115,3,2,19,0,0,5.44,1.34,4,1,0,0,1,0,0,0,1,1,0,9102.95,79.16,16-30,0
1703,Zona 16,Casa,161,5,4,0,0,0,3.67,2.82,5,1,1,0,0,1,0,1,0,1,0,20344.32,126.36,0-5,0
1704,Zona 14,Apartamento,64,2,1,12,1,1,0.98,0.2,2,4,1,0,0,0,0,1,0,0,1,8851.27,138.3,6-15,1
1705,Zona 10,Apartamento,64,2,2,18,9,1,1.88,0.54,1,5,1,0,0,1,0,1,0,1,0,8767.88,137.0,16-30,1
1706,Zona 16,Apartamento,103,4,3,26,9,1,4.41,2.61,2,2,1,0,1,1,0,1,1,1,1,11856.99,115.12,16-30,0
1707,Zona 4,Casa,124,4,4,25,0,0,1.26,3.35,1,5,1,0,0,1,0,1,0,1,1,10836.64,87.39,16-30,0
1708,Zona 14,Apartamento,109,4,3,9,8,1,0.2,1.72,2,3,1,1,1,1,0,1,0,1,0,17294.61,158.67,6-15,1
1709,Zona 16,Casa,147,4,3,28,0,0,4.99,2.95,4,2,1,0,1,1,0,1,1,1,0,15457.91,105.16,16-30,0
1710,Zona 15,Apartamento,84,3,2,14,10,1,2.29,3.33,4,3,1,0,0,0,0,0,0,1,0,11233.42,133.73,6-15,1
1711,Zona 18,Casa,78,2,2,23,0,0,6.99,1.56,3,4,0,0,0,0,0,1,0,2,1,5080.17,65.13,16-30,0
1712,Zona 14,Apartamento,51,2,1,12,6,1,0.5,1.25,5,1,1,0,0,1,0,1,0,1,0,9590.92,188.06,6-15,1
1713,Zona 10,Apartamento,56,2,2,8,16,1,2.17,1.36,1,5,1,0,0,1,0,0,0,0,1,7728.75,138.01,6-15,1
1714,Zona 10,Apartamento,72,3,2,3,4,1,0.88,2.23,1,5,1,0,1,0,0,0,0,1,1,9871.83,137.11,0-5,1
1715,Zona 10,Apartamento,83,3,2,19,9,1,0.2,0.83,1,5,1,0,1,1,0,1,0,0,0,10342.53,124.61,16-30,1
1716,Zona 15,Apartamento,59,2,2,0,4,1,2.22,3.12,5,1,1,0,0,0,0,1,0,1,1,9743.62,165.15,0-5,1
1717,Zona 14,Apartamento,93,3,2,22,6,1,2.14,0.92,5,2,1,0,0,1,0,1,0,2,0,14239.18,153.11,16-30,1
1718,Carretera al Salvador,Casa,100,3,1,17,0,0,8.77,1.42,5,1,1,0,0,1,0,1,0,0,1,10251.97,102.52,16-30,0
1719,Zona 14,Apartamento,53,2,2,4,17,1,2.21,0.51,1,5,1,1,0,1,0,1,1,0,1,8233.57,155.35,0-5,1
1720,Zona 14,Apartamento,77,3,2,28,4,1,1.87,1.64,2,4,1,0,0,0,1,1,0,1,0,10407.61,135.16,16-30,1
1721,Zona 13,Apartamento,86,3,3,8,8,1,2.85,2.35,3,3,1,0,1,0,0,0,1,1,1,10984.62,127.73,6-15,0
1722,Zona 9,Apartamento,73,3,3,17,14,1,2.45,0.2,3,4,1,0,0,1,0,0,0,1,1,8695.99,119.12,16-30,0
1723,Zona 14,Apartamento,81,3,1,9,4,1,1.73,0.88,1,5,1,0,0,1,0,0,0,1,0,10696.04,132.05,6-15,1
1724,Zona 15,Apartamento,63,2,2,23,6,1,2.48,1.48,5,1,0,0,1,0,0,0,1,1,0,8722.68,138.46,16-30,1
1725,Zona 13,Casa,161,5,4,25,0,0,3.17,0.2,5,3,1,0,1,1,0,0,0,0,0,16458.9,102.23,16-30,0
1726,Zona 13,Apartamento,107,4,4,19,2,1,1.35,2.36,3,3,1,0,0,1,0,0,0,2,1,11613.36,108.54,16-30,0
1727,Zona 15,Apartamento,58,2,1,15,5,1,2.57,3.18,3,3,1,0,1,1,0,1,0,1,1,7909.51,136.37,6-15,1
1728,Zona 13,Apartamento,69,2,1,31,8,1,3.61,2.29,2,4,0,0,0,0,0,0,1,0,1,6373.3,92.37,30+,0
1729,Zona 16,Apartamento,92,3,1,12,8,1,3.23,3.08,2,4,1,1,0,1,0,0,0,0,1,10768.05,117.04,6-15,0
1730,Zona 7,Casa,132,4,4,0,0,0,3.81,2.39,1,5,0,1,0,0,0,1,0,1,0,9241.39,70.01,0-5,0
1731,Zona 16,Casa,101,3,1,9,0,0,4.45,2.43,3,3,0,0,0,0,0,1,0,1,1,10998.87,108.9,6-15,0
1732,Zona 10,Apartamento,94,3,2,13,8,1,0.2,1.05,3,1,1,1,1,0,1,0,0,0,0,15206.14,161.77,6-15,1
1733,Carretera al Salvador,Casa,173,5,4,15,0,0,7.74,0.8,3,3,1,1,0,1,0,1,0,0,0,16756.33,96.86,6-15,0
1734,Zona 18,Casa,70,2,2,20,0,0,6.82,0.61,3,3,1,0,0,1,0,0,1,0,0,4500.01,64.29,16-30,0
1735,Zona 18,Casa,85,2,1,11,0,0,6.18,1.59,1,5,1,1,1,0,1,1,0,1,1,5972.63,70.27,6-15,0
1736,Zona 9,Apartamento,70,2,2,21,7,1,1.46,0.37,1,5,1,1,1,1,0,0,0,0,0,7374.62,105.35,16-30,0
1737,Zona 9,Apartamento,73,3,2,30,12,1,1.01,0.87,1,5,0,0,0,0,0,1,0,1,0,7257.97,99.42,16-30,0
1738,Zona 10,Apartamento,92,3,1,16,13,1,1.03,1.57,3,3,1,1,1,0,0,1,0,0,0,13185.35,143.32,16-30,1
1739,Zona 5,Casa,171,5,4,25,0,0,3.32,0.61,5,1,1,0,1,0,1,0,1,0,0,14425.12,84.36,16-30,0
1740,Zona 14,Apartamento,67,2,2,8,4,1,0.2,1.59,3,4,1,0,0,1,1,0,0,2,1,10740.51,160.31,6-15,1
1741,Zona 4,Apartamento,48,2,1,25,4,1,1.61,0.2,1,5,1,0,0,0,0,1,0,2,0,4829.63,100.62,16-30,0
1742,Carretera al Salvador,Casa,132,4,3,9,0,0,7.37,0.97,5,1,0,0,1,0,0,0,1,1,1,14442.2,109.41,6-15,0
1743,Zona 13,Apartamento,91,3,1,7,6,1,2.6,0.36,3,3,1,1,0,1,0,1,0,2,1,11737.91,128.99,6-15,0
1744,Zona 10,Apartamento,42,2,1,16,18,1,1.27,2.67,3,3,1,0,0,1,0,0,0,1,0,6231.34,148.37,16-30,1
1745,Zona 15,Apartamento,63,2,1,8,9,1,3.34,2.5,4,1,1,1,0,1,0,1,0,0,0,9045.91,143.59,6-15,1
1746,Carretera al Salvador,Apartamento,73,3,2,8,10,1,7.59,1.72,3,2,1,0,1,0,1,0,1,1,1,9272.04,127.01,6-15,0
1747,Zona 4,Apartamento,97,3,3,20,6,1,2.06,2.35,3,3,1,0,0,1,1,0,0,0,0,10280.99,105.99,16-30,0
1748,Zona 14,Apartamento,90,3,2,4,2,1,0.54,0.82,5,1,1,0,0,1,0,1,0,2,0,15826.87,175.85,0-5,1
1749,Zona 7,Apartamento,47,2,1,4,10,1,4.09,1.8,2,5,1,0,1,0,0,1,1,2,0,4611.21,98.11,0-5,0
1750,Zona 18,Apartamento,77,3,2,19,2,0,6.57,2.04,1,4,1,0,0,0,0,0,0,1,1,5268.01,68.42,16-30,0
1751,Zona 15,Apartamento,82,3,1,30,2,0,0.46,2.54,2,4,1,1,0,0,0,0,0,2,1,9478.66,115.59,16-30,1
1752,Zona 16,Apartamento,104,4,3,11,10,1,3.81,3.6,4,2,1,1,0,1,0,1,0,2,1,13919.53,133.84,6-15,0
1753,Carretera al Salvador,Casa,217,6,5,9,0,0,9.66,1.76,4,1,0,0,0,0,0,0,1,1,0,22196.64,102.29,6-15,0
1754,Carretera al Salvador,Casa,114,3,2,17,0,0,6.95,1.93,4,1,1,0,0,0,0,1,0,1,0,11249.48,98.68,16-30,0
1755,Zona 5,Casa,135,4,2,16,0,0,3.31,0.28,5,1,1,0,0,0,0,1,1,1,0,12375.18,91.67,16-30,0
1756,Zona 10,Apartamento,47,2,1,0,18,1,0.9,0.76,1,5,1,1,1,1,0,1,0,1,1,7500.63,159.59,0-5,1
1757,Carretera al Salvador,Casa,136,4,3,13,0,0,8.07,1.54,5,3,1,0,1,0,0,1,1,0,0,13387.97,98.44,6-15,0
1758,Zona 16,Apartamento,107,4,2,14,8,1,4.71,1.29,4,1,1,0,1,1,0,1,0,2,0,14805.93,138.37,6-15,0
1759,Zona 16,Casa,168,5,4,13,0,0,3.21,3.27,5,1,0,0,0,0,0,0,0,0,0,19606.28,116.7,6-15,0
1760,Zona 4,Apartamento,79,3,2,19,7,1,2.48,1.08,1,4,1,1,0,1,0,1,0,0,0,8501.32,107.61,16-30,0
1761,Zona 14,Apartamento,68,2,1,26,18,1,0.28,0.48,4,2,1,0,1,0,0,0,0,2,1,10594.7,155.8,16-30,1
1762,Zona 9,Apartamento,66,2,2,23,9,1,2.28,0.47,4,2,1,1,1,1,0,1,1,0,1,8813.9,133.54,16-30,0
1763,Zona 13,Casa,118,3,2,8,0,0,1.24,2.23,1,5,1,1,1,1,0,0,1,1,1,12188.41,103.29,6-15,0
1764,Zona 7,Casa,127,4,4,28,0,0,4.49,1.95,2,4,0,0,0,0,0,1,0,1,0,7920.5,62.37,16-30,0
1765,Zona 9,Apartamento,83,3,4,18,3,1,1.44,0.2,2,5,1,1,0,1,0,1,0,1,1,9386.26,113.09,16-30,0
1766,Zona 9,Apartamento,83,3,2,8,6,1,1.48,1.08,3,2,1,0,1,0,0,0,0,1,0,10613.03,127.87,6-15,0
1767,Zona 14,Apartamento,70,2,1,8,9,1,1.65,0.77,1,4,1,1,0,1,0,0,0,1,1,10379.96,148.29,6-15,1
1768,Carretera al Salvador,Apartamento,62,2,1,13,10,1,7.9,1.83,4,1,1,0,0,1,1,1,0,0,0,7667.07,123.66,6-15,0
1769,Carretera al Salvador,Apartamento,98,4,3,37,9,1,8.75,2.71,3,4,0,0,0,0,0,1,0,0,0,8206.23,83.74,30+,0
1770,Zona 5,Casa,89,3,3,21,0,0,2.09,1.2,1,5,0,1,1,0,0,0,0,1,0,6664.29,74.88,16-30,0
1771,Carretera al Salvador,Apartamento,93,3,2,35,10,1,7.49,2.6,2,2,1,0,0,0,0,1,1,0,1,8586.62,92.33,30+,0
1772,Zona 9,Apartamento,81,3,3,17,9,1,1.61,2.23,5,3,1,1,1,1,0,0,0,1,0,10707.26,132.19,16-30,0
1773,Zona 10,Apartamento,53,2,2,6,14,1,1.67,0.2,4,2,1,0,1,1,0,0,0,1,1,8614.07,162.53,6-15,1
1774,Carretera al Salvador,Apartamento,79,3,2,32,5,1,7.8,3.01,1,4,1,0,0,0,0,1,0,1,1,6780.27,85.83,30+,0
1775,Zona 10,Apartamento,73,3,2,27,4,1,0.2,2.37,1,4,1,1,0,0,0,1,0,2,1,9164.99,125.55,16-30,1
1776,Zona 5,Apartamento,71,3,2,43,10,1,3.92,3.9,2,3,1,0,0,1,0,0,0,1,1,5177.37,72.92,30+,0
1777,Zona 5,Apartamento,88,3,1,5,5,1,3.04,1.36,2,3,0,0,0,0,0,1,0,1,1,7923.05,90.03,0-5,0
1778,Zona 18,Apartamento,62,2,1,34,4,1,6.03,2.25,3,3,1,1,0,1,0,0,0,1,0,4499.74,72.58,30+,0
1779,Carretera al Salvador,Casa,149,4,4,5,0,0,7.81,2.95,3,3,1,0,0,0,0,0,0,0,1,14834.56,99.56,0-5,0
1780,Zona 15,Apartamento,72,3,1,6,6,1,0.2,3.29,4,1,1,0,0,1,1,0,0,1,1,11259.48,156.38,6-15,1
1781,Zona 13,Casa,135,4,3,23,0,0,2.83,3.11,1,5,1,1,0,0,0,0,1,2,1,12100.3,89.63,16-30,0
1782,Zona 13,Apartamento,93,3,1,9,8,1,1.58,2.32,3,4,0,0,1,1,0,1,0,1,0,10971.91,117.98,6-15,0
1783,Zona 10,Apartamento,62,2,1,28,8,1,0.2,1.52,3,4,1,0,1,1,1,1,0,1,1,8620.03,139.03,16-30,1
1784,Zona 18,Casa,116,3,1,25,0,0,6.2,1.77,2,3,0,0,1,0,1,0,0,1,0,6716.26,57.9,16-30,0
1785,Zona 14,Apartamento,82,3,2,1,4,1,1.07,1.37,3,4,1,0,1,0,0,1,0,1,1,12911.96,157.46,0-5,1
1786,Zona 10,Apartamento,89,3,2,14,1,1,0.2,0.64,4,1,1,1,1,1,0,1,0,1,0,13496.83,151.65,6-15,1
1787,Zona 14,Apartamento,48,2,1,11,17,1,1.13,2.93,5,2,1,1,1,1,0,1,0,2,1,9052.53,188.59,6-15,1
1788,Zona 18,Apartamento,83,3,1,5,4,1,6.94,2.26,5,3,0,0,1,0,0,0,0,1,1,6721.71,80.98,0-5,0
1789,Carretera al Salvador,Apartamento,90,3,2,0,4,1,7.61,3.0,5,1,1,0,1,0,0,0,1,1,0,11074.76,123.05,0-5,0
1790,Zona 15,Apartamento,122,4,3,13,4,1,1.64,3.7,2,4,1,1,0,0,0,0,1,2,0,14780.66,121.15,6-15,1
1791,Zona 16,Casa,205,6,5,3,0,0,3.62,2.17,3,2,1,0,0,0,1,0,1,1,1,24188.55,117.99,0-5,0
1792,Zona 13,Casa,122,3,3,15,0,0,3.65,1.26,3,3,0,1,1,1,0,0,1,1,1,13221.7,108.37,6-15,0
1793,Zona 4,Apartamento,77,3,2,16,6,1,1.57,1.67,2,5,1,0,1,0,0,0,1,2,1,8952.12,116.26,16-30,0
1794,Zona 13,Apartamento,109,4,3,35,1,1,3.05,1.78,1,4,0,1,1,0,0,1,1,0,0,9499.84,87.15,30+,0
1795,Zona 18,Apartamento,74,3,2,15,5,1,6.65,1.6,1,5,1,0,0,0,0,0,0,0,1,4991.77,67.46,6-15,0
1796,Carretera al Salvador,Casa,119,3,4,11,0,0,8.91,3.12,5,2,1,0,0,0,0,1,0,0,1,12191.14,102.45,6-15,0
1797,Zona 7,Casa,126,4,3,20,0,0,5.13,3.82,5,1,1,0,1,1,0,1,0,1,1,10111.68,80.25,16-30,0
1798,Zona 10,Apartamento,73,3,1,12,17,1,0.37,0.78,4,2,1,0,1,1,0,0,0,2,0,11625.16,159.25,6-15,1
1799,Carretera al Salvador,Casa,161,5,4,27,0,0,7.83,3.04,2,2,0,0,1,0,0,1,0,1,0,13356.39,82.96,16-30,0
1800,Zona 14,Apartamento,94,3,2,21,10,1,1.61,1.8,1,4,1,1,1,0,0,1,1,2,1,13525.57,143.89,16-30,1
1801,Zona 4,Apartamento,66,2,2,25,10,1,0.55,0.43,3,4,1,1,1,1,0,1,0,0,1,7877.54,119.36,16-30,0
1802,Zona 13,Apartamento,104,4,1,31,10,1,2.78,1.58,5,2,1,0,0,0,0,1,1,0,1,11862.94,114.07,30+,0
1803,Zona 13,Apartamento,102,4,3,5,3,0,2.35,1.5,1,4,1,0,0,1,1,1,1,0,1,11639.08,114.11,0-5,0
1804,Zona 10,Casa,80,2,1,11,0,0,0.8,1.44,5,2,1,0,0,0,0,0,0,1,1,11486.13,143.58,6-15,1
1805,Zona 15,Apartamento,63,2,2,11,5,1,2.58,3.49,4,2,1,0,1,0,0,1,0,1,1,9035.05,143.41,6-15,1
